Kod sklepu;Kod segmentu;Data od;Data do;Nazwa planogramu;Wersja planogramu;Opis planogramu;Numer półki;Pozycja;Index;Nazwa;Liczba twarzy;Sposób ekspozycji
Text;Int;Text;Text;Text;Text;Text;Int;Int;Text;Text;Int;Int
shop_planogram_assignment.shop.codes;shop_planogram_assignment.segment.id;shop_planogram_assignment.start_date_time;shop_planogram_assignment.end_date_time;planogram.name;planogram.version;planogram.description;planogram_element.shelf;planogram_element.position;planogram_element.sku.index;planogram_element.sku.name;planogram_element.faces_count;planogram_element.stack_count
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;6;6;12002252;PIEROGI Z MIĘSEM W KUBKU 320G MW;1;1
Z1891, Z0810, Z5606;2;2019-11-20 00:00:00;2019-12-20 00:00:00;T_DG_dania gotowe_0.9_6;0019;;6;7;12002242;PIEROGI RUSKIE W KUBKU 320G MW;1;1
;;;;;;;;;;;;
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;1;71;12002273;PIZZA SEROWA 430G MW;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;1;72;12002272;PIZZA Z SZYNKĄ I PIECZ 360G MW;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;1;73;10931554;TORTILLA LATYNOSKA 250G KONSPOL;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;1;74;10931553;TORTILLA ARABSKA 250G KONSPOL;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;1;75;10931546;ZAPIEKANKA Z PIECZARKAMI VIRTU 235G;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;1;76;10931545;ZAPIEKANKA Z SZYNKĄ VIRTU 235G;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;1;77;12002745;CHEESEBURGER WOLOWY 165G MW;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;1;78;10985243;KROKIETY Z MIĘSEM 400G U JĘDRUSIA;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;1;79;10985242;KROKIETY Z KAPUSTĄ I GRZYB 400G;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;1;80;10985877;PIEROGI RUSKIE 400G U JĘDRUSIA;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;1;81;10985876;PIEROGI Z MIĘSEM 400G U JĘDRUSIA;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;43;12003573;NUGGETSY PANIEROWANE 250G + SOS MW;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;44;12003574;POLĘDWICZKI PANIEROWANE 200G + SOS MW;2;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;45;12003581;SKRZYDEŁKA PANIEROWANE 250G + SOS MW;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;46;12002262;KOTLET CORDON BLEU 250G MW;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;47;20000587;PRODUKT MIĘSNY 1 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;48;20000588;PRODUKT MIĘSNY 2 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;49;20000589;PRODUKT MIĘSNY 3 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;50;20000588;PRODUKT MIĘSNY 2 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;51;20000592;PRODUKT MIĘSNY 6 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;52;20000590;PRODUKT MIĘSNY 4 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;53;20000574;GOTOWY ZESTAW OBIADOWY 3 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;54;20000591;PRODUKT MIĘSNY 5 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;55;20000577;GOTOWY ZESTAW OBIADOWY 6 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;56;20000592;PRODUKT MIĘSNY 6 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;57;20000590;PRODUKT MIĘSNY 4 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;58;20000576;GOTOWY ZESTAW OBIADOWY 5 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;59;20000591;PRODUKT MIĘSNY 5 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;60;20000575;GOTOWY ZESTAW OBIADOWY 4 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;61;20000589;PRODUKT MIĘSNY 3 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;62;20000587;PRODUKT MIĘSNY 1 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;63;20000572;GOTOWY ZESTAW OBIADOWY 1 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;64;20000573;GOTOWY ZESTAW OBIADOWY 2 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;65;20000573;GOTOWY ZESTAW OBIADOWY 2 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;66;20000572;GOTOWY ZESTAW OBIADOWY 1 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;67;20000574;GOTOWY ZESTAW OBIADOWY 3 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;68;20000575;GOTOWY ZESTAW OBIADOWY 4 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;69;20000576;GOTOWY ZESTAW OBIADOWY 5 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;2;70;20000577;GOTOWY ZESTAW OBIADOWY 6 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;3;37;12005005;ROLADA WOŁOWA 400G MW;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;3;38;12004987;PIECZONY SCHAB W SOSIE 400G MW;2;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;3;39;12004968;MAKARON PENNE PEPPERONI 400G MW;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;3;40;12004954;SPAGHETTI BOLOGNESE 400G MW;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;3;41;12005007;SPAGHETTI CARBONARA 400G MW;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;3;42;12004633;LASAGNE BOLOGNESE COME A CASA 400G;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;4;33;12004979;KACZKA Z WARZYWAMI I MAKARONEM 400G M...;2;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;4;34;12004988;KURCZAK Z SOSEM CURRY I RYŻEM 430G MW;2;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;4;35;12004980;KURCZAK W SOSIE SŁODKO-KWAŚNYM 400G ...;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;4;36;12004708;KURCZAK GONG BAO 400G MW;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;5;23;12004221;KURCZAK WARZYWA Z CIECIERZYCĄ 300G MW;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;5;24;12004612;MAKARON Z SOSEM POMIDOROWYM 300G MW;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;5;25;12005461;ROŚLINNY BURGER 170G;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;5;26;10985950;KURCZAK TIKKA MASALA Z RYŻEM 450G;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;5;27;10985949;KURCZAK INDYJSKI JALFREZI Z RYŻEM 450G;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;5;28;12004496;DANIE MASSAMAN CURRY Z RYŻ. JAŚ.350G MW;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;5;29;12004480;DANIE KURCZ RED CURRY Z RYŻ.JAŚ. 350G MW;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;5;30;12003601;KOTLET DROBIOWY Z MARCHEWKĄ 400G MW;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;5;31;12003572;KOTLET MIELONY WIEPRZ BURACZKI 400G MW;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;5;32;12004471;PLACKI ZIEMNIACZANE Z GULASZEM 350G MW;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;6;11;12004562;PIEROGI Z MASCARPONE I SOS JAGOD 300G M...;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;6;12;12003987;RACUCHY Z JABŁKAMI 300G MW;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;6;13;12002232;NALEŚNIKI Z SEREM 300G MW;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;6;14;12004669;NALEŚNIKI Z SEREM I CZEKOLADĄ 200G MW;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;6;15;12004241;NALEŚNIKI ARRABIATA Z KURCZAKIEM 200G MW;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;6;16;12002243;PLACKI ZIEMNIACZANE 400G MW;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;6;17;20000008;PRODUKT MĄCZNY 1 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;6;18;20000009;PRODUKT MĄCZNY 2 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;6;19;20000562;PRODUKT MĄCZNY 3 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;6;20;20000534;PRODUKT MĄCZNY 4 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;6;21;20000535;PRODUKT MĄCZNY 5 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;6;22;20000536;PRODUKT MĄCZNY 6 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;7;1;12004982;ZUPA TAJSKA Z KURCZAKIEM 380G MW;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;7;2;12004981;ZUPA KREM Z BIAŁYCH WARZYW 390G MW;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;7;3;12003593;ZUPA KREM Z POMIDORA 350G MW;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;7;4;12003614;ZUPA OGÓRKOWA 350G MW;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;7;5;20000582;ZUPA 1 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;7;6;20000583;ZUPA 2 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;7;7;20000584;ZUPA 3 REG;1;1
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;7;8;12004574;PIEROGI DROBIOWE Z SMAŻ CEBUL 320G MW;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;7;9;12002252;PIEROGI Z MIĘSEM W KUBKU 320G MW;1;2
Z8607, Z5433;2;2019-11-20 00:00:00;2019-12-20 00:00:00;O_DG_dania gotowe_1.3_7;0019;;7;10;12002242;PIEROGI RUSKIE W KUBKU 320G MW;1;2
;;;;;;;;;;;;
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;1;34;12002745;CHEESEBURGER WOLOWY 165G MW;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;1;35;10931554;TORTILLA LATYNOSKA 250G KONSPOL;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;1;36;10931553;TORTILLA ARABSKA 250G KONSPOL;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;1;37;10931545;ZAPIEKANKA Z SZYNKĄ VIRTU 235G;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;1;38;10931546;ZAPIEKANKA Z PIECZARKAMI VIRTU 235G;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;1;39;10985242;KROKIETY Z KAPUSTĄ I GRZYB 400G;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;1;40;10985243;KROKIETY Z MIĘSEM 400G U JĘDRUSIA;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;1;41;10985876;PIEROGI Z MIĘSEM 400G U JĘDRUSIA;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;1;42;10985877;PIEROGI RUSKIE 400G U JĘDRUSIA;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;1;43;12003574;POLĘDWICZKI PANIEROWANE 200G + SOS MW;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;1;44;12003581;SKRZYDEŁKA PANIEROWANE 250G + SOS MW;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;1;45;12002262;KOTLET CORDON BLEU 250G MW;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;2;29;12005005;ROLADA WOŁOWA 400G MW;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;2;30;12004987;PIECZONY SCHAB W SOSIE 400G MW;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;2;31;12004968;MAKARON PENNE PEPPERONI 400G MW;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;2;32;12004954;SPAGHETTI BOLOGNESE 400G MW;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;2;33;12005007;SPAGHETTI CARBONARA 400G MW;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;3;24;12005497;WEGETARIAŃSKI PAD THAI Z TOFU 320G;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;3;25;12005478;INDYK Z GRILLOWANYMI ZIEMNIAKAMI 350G;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;3;26;12005414;JOGURTOWY INDYK Z KOMOSĄ RYŻOWĄ 360G;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;3;27;12005507;KURCZAK Z WARZYWNĄ ZAPIEKANKĄ 440G;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;3;28;12005473;MAKARON SOJOWY Z KURCZAKIEM 440G;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;4;16;12004979;KACZKA Z WARZYWAMI I MAKARONEM 400G M...;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;4;17;12004980;KURCZAK W SOSIE SŁODKO-KWAŚNYM 400G ...;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;4;18;10985950;KURCZAK TIKKA MASALA Z RYŻEM 450G;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;4;19;10985949;KURCZAK INDYJSKI JALFREZI Z RYŻEM 450G;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;4;20;12004496;DANIE MASSAMAN CURRY Z RYŻ. JAŚ.350G MW;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;4;21;12004480;DANIE KURCZ RED CURRY Z RYŻ.JAŚ. 350G MW;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;4;22;12003572;KOTLET MIELONY WIEPRZ BURACZKI 400G MW;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;4;23;12003601;KOTLET DROBIOWY Z MARCHEWKĄ 400G MW;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;5;9;12004612;MAKARON Z SOSEM POMIDOROWYM 300G MW;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;5;10;12004562;PIEROGI Z MASCARPONE I SOS JAGOD 300G M...;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;5;11;12003987;RACUCHY Z JABŁKAMI 300G MW;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;5;12;12002232;NALEŚNIKI Z SEREM 300G MW;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;5;13;12004241;NALEŚNIKI ARRABIATA Z KURCZAKIEM 200G MW;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;5;14;12002243;PLACKI ZIEMNIACZANE 400G MW;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;5;15;20000008;PRODUKT MĄCZNY 1 REG;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;6;1;12004982;ZUPA TAJSKA Z KURCZAKIEM 380G MW;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;6;2;12005006;ZUPA MAROKAŃSKA 380G MW;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;6;3;12004981;ZUPA KREM Z BIAŁYCH WARZYW 390G MW;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;6;4;12003593;ZUPA KREM Z POMIDORA 350G MW;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;6;5;12003614;ZUPA OGÓRKOWA 350G MW;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;6;6;12004574;PIEROGI DROBIOWE Z SMAŻ CEBUL 320G MW;1;2
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;6;7;12002252;PIEROGI Z MIĘSEM W KUBKU 320G MW;1;1
Z6311;2;2019-11-20 00:00:00;2019-12-20 00:00:00;OT_DG_dania gotowe_1.0_6_TEST SPORTFOOD;0002;;6;8;12002242;PIEROGI RUSKIE W KUBKU 320G MW;1;1
;;;;;;;;;;;;
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;1;85;12004137;OLIWKI ZIELONE CHILLI 90G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;1;86;12002255;OLIWKI ZIELONE W ZIOŁACH 90G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;1;87;12002214;SAŁATKA KUSKUS Z HUMMUSEM 180G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;1;88;12002257;SAŁATKA BULGUR Z HUMMUSEM 180G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;1;89;12004621;SAŁATKA PROTEINOWA QUINOA DK 180G MW;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;1;90;12005257;SAŁATKA AL DENTE KURCZ. BROK.150G LISNER;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;1;91;12005249;SAŁATKA AL DENTE SUSZ.POM. 150G LISNER;1;1
Z1891, Z0435;3;2019-11-20 00:00:00;2019-12-20 00:00:00;T1_DG_szybkie przekaski_1.0_7;0018;;1;92;10988803;SAŁATKA AMERYKAŃSKA TO GO 200G GRZEŚK.;1;1
